Date,PETR4_Close,PETR4_Open,PETR4_High,PETR4_Low,PETR4_Volume,PETR4_Quantity,PETR4_Holiday,PETR4_Close_rollMean20,PETR4_Close_rollStd20,PETR4_Close_EMA17,PETR4_Close_EMA17_logdiff,PETR4_Close_EMA72,PETR4_Close_EMA72_logdiff,PETR4_Close_EMA200,PETR4_Close_EMA200_logdiff,PETR4_Volume_EMA21,PETR4_Volume_EMA21_logdiff,PETR4_MACD_12_26_9,PETR4_MACDsignal_12_26_9,PETR4_MACDdiff_12_26_9,PETR4_BollingerMA_20,PETR4_BollingerUpper_20,PETR4_BollingerLower_20,PETR4_Bollinger%b_20,PETR4_OBV,PETR4_Close_returns,PETR4_Close/Open_returns,PETR4_High/Close_returns,PETR4_Low/Close_returns,PETR4_Close_trend,PETR4_Close_resid,IBOV_Close,IBOV_Open,IBOV_High,IBOV_Low,IBOV_Volume,IBOV_Quantity,IBOV_Holiday,IBOV_Close_rollMean20,IBOV_Close_rollStd20,IBOV_Close_EMA17,IBOV_Close_EMA17_logdiff,IBOV_Close_EMA72,IBOV_Close_EMA72_logdiff,IBOV_Close_EMA200,IBOV_Close_EMA200_logdiff,IBOV_Close_returns,IBOV_Close/Open_returns,IBOV_High/Close_returns,IBOV_Low/Close_returns,USDBRL_Close,USDBRL_Open,USDBRL_High,USDBRL_Low,USDBRL_Volume,USDBRL_Quantity,USDBRL_Holiday,USDBRL_Close_rollMean20,USDBRL_Close_rollStd20,USDBRL_Close_EMA17,USDBRL_Close_EMA17_logdiff,USDBRL_Close_EMA72,USDBRL_Close_EMA72_logdiff,USDBRL_Close_EMA200,USDBRL_Close_EMA200_logdiff,USDBRL_Close_returns,USDBRL_Close/Open_returns,USDBRL_High/Close_returns,USDBRL_Low/Close_returns,PETR4_predicted_resid_SAEnorm,PETR4_predicted_close_SAEnorm,PETR4_resid_predicted_SAEnorm,PETR4_Close_predicted_SAEnorm,PETR4_resid_predicted_SAEstd,PETR4_Close_predicted_SAEstd,PETR4_resid_predicted_SAEstd,PETR4_Close_predicted_SAEstd
2006-01-26,16.12,16.03,16.16,15.86,285820594.0,12630800.0,0.0,14.894,0.904389296708,15.1525146484,0.0618942355069,13.2163391593,0.198606857847,11.3997321895,0.346470874106,212587263.206,0.296011765832,0.809162363045,0.745041066617,0.0641212964276,14.894,16.7027785934,13.0852214066,0.67780545638,10818392570.0,-0.000620155058635,0.00559877045702,0.00247831601447,-0.0162605208718,16.4760115375,-0.356011537529,38014.0,37402.0,38031.0,37402.0,2903876955.0,0.0,0.0,35819.05,1211.80810862,36188.4547415,0.0492143747598,33311.346826,0.132056428459,30060.9876384,0.234726273576,0.0163105468335,0.0162303340021,0.000447103696054,-0.0162303340021,2.231,2.243,2.254,2.229,0.0,0.0,0.0,2.2844,0.0323442014651,2.27598263014,-0.0199619690361,2.27877248084,-0.0211869969397,2.36034819435,-0.056359232681,-0.0071460777528,-0.00536434008768,0.0102565001672,-0.000896861046664,,,,,,,,
2006-01-27,15.94,16.4,16.44,15.89,312729739.0,13660400.0,0.0,15.041,0.814835469346,15.2400130208,0.0449072687232,13.2909600043,0.181747568161,11.4449089926,0.331286671707,221691124.642,0.344054281245,0.786629731796,0.753358799653,0.0332709321435,15.041,16.6706709387,13.4113290613,0.551645107399,10505662831.0,-0.0112290637164,-0.0284496614681,0.030885716266,-0.00314169281344,16.3764581317,-0.436458131684,37822.0,38017.0,38803.0,37688.0,3132424803.0,0.0,0.0,36037.4,1155.55046805,36369.9597702,0.0391477910331,33434.926365,0.123289890735,30138.2116573,0.227097086995,-0.00506356902356,-0.00514248420294,0.0256066193228,-0.00354920250734,2.217,2.222,2.226,2.204,0.0,0.0,0.0,2.279,0.0341729348122,2.26942900457,-0.0233733293804,2.27708008411,-0.0267390267155,2.35892184387,-0.0620497381993,-0.00629498481622,-0.00225276058326,0.00405132221918,-0.00588103934351,,,,,,,,
2006-01-30,16.41,16.01,16.44,15.87,238720824.0,10466800.0,0.0,15.187,0.78329331738,15.370011574,0.0654725945257,13.3764131548,0.204397961464,11.4943128929,0.356038523102,223239279.129,0.0670505719686,0.79750439698,0.762187919118,0.0353164778619,15.187,16.7535866348,13.6204133652,0.780678178189,10744383655.0,0.0290592317399,0.0246773780934,0.00182648452603,-0.0334603705637,16.175521634,0.234478366048,38242.0,37823.0,38276.0,37501.0,2310589165.0,0.0,0.0,36274.15,1093.20789543,36577.9642402,0.0444883989212,33566.6270125,0.13040205837,30218.8463831,0.23546860591,0.0110434441657,0.0110170048769,0.000888679846249,-0.0195667887833,2.216,2.223,2.225,2.199,0.0,0.0,0.0,2.2728,0.0337694972921,2.26349244851,-0.021205182801,2.27540665715,-0.0264550179381,2.35749973569,-0.0618978545258,-0.000451161749137,-0.00315386609702,0.00405314673317,-0.00770105731241,,,,,,,,
2006-01-31,16.65,16.4,16.65,16.28,312741578.0,13442400.0,0.0,15.3235,0.788731660059,15.5122325102,0.0707813095428,13.4661004657,0.21223476564,11.5456132722,0.366104654877,231375851.753,0.301333767973,0.816081363754,0.772966608046,0.0431147557086,15.3235,16.9009633201,13.7460366799,0.840907032882,11057125233.0,0.0145193113245,0.0151288815963,0.0,-0.0224728558521,16.3332267491,0.316773250879,38382.0,38242.0,38456.0,37629.0,3059058860.0,0.0,0.0,36466.25,1109.87608958,36778.4126579,0.042677539202,33698.5550396,0.130133640421,30300.071808,0.236438517281,0.00365421162529,0.00365421162529,0.0019261308956,-0.0198135699854,2.215,2.21,2.222,2.206,0.0,0.0,0.0,2.267,0.0332043117047,2.25810439867,-0.0192732961802,2.27375168024,-0.0261787863253,2.3560818276,-0.0617475932661,-0.000451365387938,0.00225988796744,0.00315528772034,-0.00407148266579,,,,,,,,
2006-02-01,16.56,16.65,16.75,16.47,285680931.0,12197600.0,0.0,15.4525,0.768147977794,15.6286511202,0.0578843089385,13.5508648365,0.200539778098,11.5955076771,0.356372395067,236312677.139,0.189719730923,0.814156407651,0.781204567967,0.0329518396844,15.4525,16.9887959556,13.9162040444,0.720889745216,10771444302.0,-0.00542006746934,-0.00542006746934,0.011408109314,-0.00544960476756,16.5661497079,-0.00614970786053,38484.0,38382.0,38500.0,37886.0,2713830048.0,0.0,0.0,36640.35,1140.76946677,36967.9223626,0.0401919970577,33829.6631207,0.128904545762,30381.5039451,0.23640857011,0.00265397080296,0.00265397080296,0.00041567079472,-0.0156609197929,2.224,2.218,2.23,2.215,0.0,0.0,0.0,2.2637,0.0340666529336,2.25431502104,-0.0135387903517,2.27238862051,-0.0215241576015,2.3547675803,-0.0571346541931,0.00405497289124,0.00270148746016,0.00269420908369,-0.00405497289124,,,,,,,,
2006-02-02,15.83,16.47,16.58,15.51,384225764.0,16894600.0,0.0,15.546,0.686374149924,15.651023218,0.0113705777047,13.6133068957,0.150859111303,11.6376419371,0.307662034833,249759321.399,0.430732567157,0.745136497227,0.773990953819,-0.028854456592,15.546,16.9187482998,14.1732517002,0.206884248213,10387218538.0,-0.0450832750642,-0.0396336702966,0.0462902758142,-0.0204218967045,16.7175951558,-0.887595155783,37304.0,38482.0,38507.0,37236.0,2591041242.0,0.0,0.0,36758.75,1075.59030916,37005.2643223,0.0080403780011,33924.8504324,0.0949527625661,30450.384516,0.203001937646,-0.031142010993,-0.0310900399928,0.0317394834426,-0.00182452425178,2.227,2.217,2.234,2.206,0.0,0.0,0.0,2.26065,0.03450442382,2.2512800187,-0.0108435633822,2.27114509666,-0.0196287638934,2.35349626085,-0.0552466048215,0.00134801188689,0.00450045764106,0.00313831237178,-0.00947446744392,,,,,,,,
2006-02-03,15.65,15.98,16.1,15.41,270345376.0,12238200.0,0.0,15.605,0.638027387632,15.6509095271,-5.81150573651e-05,13.6691067068,0.135332615363,11.6775659055,0.292801359804,251630780.909,0.0717374539299,0.668210510459,0.752834865147,-0.0846243546881,15.605,16.8810547753,14.3289452247,0.0352649438506,10116873162.0,-0.0114359569068,-0.020867023352,0.0283483550043,-0.0154542676541,16.2395727843,-0.589572784301,37261.0,37304.0,37608.0,36526.0,2327342840.0,0.0,0.0,36848.05,1036.84102598,37033.6793976,0.00611945064218,34016.2517904,0.0911087989957,30518.1518471,0.199625554132,-0.00115335626009,-0.00115335626009,0.0092695904759,-0.0199228674761,2.209,2.22,2.239,2.207,0.0,0.0,0.0,2.257,0.0359575773435,2.24658223885,-0.0168701319642,2.26944249127,-0.026994278331,2.35205848684,-0.0627509721425,-0.00811546383725,-0.00496727144621,0.0134894131786,-0.000905797163381,,,,,,,,
2006-02-06,16.06,15.72,16.1,15.69,237433434.0,10541200.0,0.0,15.6845,0.586106465988,15.6963640241,0.0229026138094,13.7346106327,0.156412737923,11.7211722231,0.314934910337,250340113.008,-0.0529331390223,0.63303248082,0.728874388281,-0.0958419074611,15.6845,16.856712932,14.512287068,0.320334292309,10354306596.0,0.0258607915325,0.0213979215176,0.0024875634718,-0.0233081417737,15.6963560945,0.363643905452,37321.0,37261.0,37775.0,37229.0,2025524158.0,0.0,0.0,36947.25,977.896339087,37065.603909,0.00686674968699,34106.7928373,0.0900596030136,30585.8418911,0.199018952313,0.00160896765825,0.00160896765825,0.0120913372546,-0.00246814343939,2.185,2.195,2.197,2.183,0.0,0.0,0.0,2.25375,0.0393966001738,2.23973976786,-0.0247438555102,2.26712899836,-0.0368984440309,2.35039621303,-0.0729680866848,-0.0109240958904,-0.00456621797958,0.00547696485492,-0.000915750979747,,,,,,,,
2006-02-07,15.37,15.99,16.05,15.35,224735136.0,10162600.0,0.0,15.7285,0.521145246952,15.6601013547,-0.018698605196,13.7794158208,0.109241686128,11.7574789739,0.267928011032,248012387.825,-0.0985561603675,0.54321456608,0.691742423841,-0.148527857761,15.7285,16.7707904939,14.6862095061,-0.343954014832,10129571460.0,-0.0439141509681,-0.0395459692954,0.0432912920255,-0.0013020835173,15.7216904845,-0.351690484479,36561.0,37320.0,37376.0,36555.0,2032880320.0,0.0,0.0,37022.85,876.62248221,37009.536808,-0.0121935324898,34174.0313897,0.0675160589584,30645.2962117,0.176502915712,-0.0205740723947,-0.0205472774697,0.0220466886963,-0.000164122764196,2.187,2.17,2.194,2.17,0.0,0.0,0.0,2.24995,0.042034415724,2.23387979366,-0.0212091498313,2.26493368333,-0.0350147379304,2.34877037976,-0.0713612068667,0.000914913147077,0.00780357414226,0.00319562015841,-0.00780357414226,,,,,,,,
2006-02-08,15.06,15.41,15.41,14.92,350620633.0,16374400.0,0.0,15.7325,0.515372884935,15.5934234264,-0.0348070277667,13.8145003189,0.0863234341134,11.7903398856,0.24476167994,257340410.114,0.309305059876,0.441924580844,0.641778855242,-0.199854274398,15.7325,16.7632457699,14.7017542301,-0.652440223048,9778950827.0,-0.0203753351788,-0.0229744269603,0.0229744269603,-0.00933962759613,15.2959950756,-0.235995075599,36499.0,36553.0,36783.0,36182.0,2619105081.0,0.0,0.0,37050.2,849.569897375,36952.810496,-0.0123568436865,34237.7291598,0.0639566351452,30703.5420313,0.172906839404,-0.00169723555661,-0.00147839921797,0.0077509189655,-0.00872310535379,2.186,2.195,2.208,2.186,0.0,0.0,0.0,2.24505,0.0435412387706,2.22855981658,-0.0192821649253,2.26277111667,-0.0345168302296,2.34715077369,-0.0711287660794,-0.000457351940284,-0.00410865677279,0.0100137386605,0.0,,,,,,,,
2006-02-09,14.95,15.27,15.39,14.89,272708710.0,12736200.0,0.0,15.7245,0.526662530519,15.5219319346,-0.0375426874934,13.8456098992,0.0767430922392,11.8217792955,0.234767766575,258737528.285,0.0525900856476,0.348755223968,0.583174128987,-0.234418905019,15.7245,16.777825061,14.671174939,-0.735290584691,9506242117.0,-0.00733092253505,-0.0211788193938,0.0290066480141,-0.00402145314078,14.8141320919,0.135867908136,36882.0,36500.0,37176.0,36500.0,2237164855.0,0.0,0.0,37105.35,796.872919605,36944.9426631,-0.00170514113363,34310.1749363,0.0722816715991,30765.0192361,0.1813453217,0.0104387642001,0.0104113665645,0.00793976462975,-0.0104113665645,2.17,2.18,2.184,2.169,0.0,0.0,0.0,2.2403,0.0463420918138,2.2220531703,-0.0237044524055,2.26022944224,-0.0407391636928,2.34538807911,-0.0777237128101,-0.00734622220198,-0.00459770924863,0.00643089033029,-0.000460935707631,,,,,,,,
2006-02-10,14.65,15.4,15.4,14.53,451823504.0,21518600.0,0.0,15.7025,0.562530700916,15.4250506085,-0.0515525152651,13.8676479841,0.0548816912816,11.8499208001,0.212119151441,276290798.805,0.491837695791,0.247853246656,0.516109952521,-0.268256705865,15.7025,16.8275614018,14.5774385982,-0.935504496275,9054418613.0,-0.0202709643736,-0.0499271739565,0.0499271739565,-0.00822485788088,14.7611312602,-0.11113126023,36975.0,36885.0,37813.0,36633.0,2969592584.0,0.0,0.0,37159.25,745.650537239,36948.2823672,0.0007228476092,34383.1838421,0.0726744055381,30826.8101006,0.181857239433,0.00251838144394,0.0024370442606,0.0224109502473,-0.00929253507787,2.166,2.16,2.166,2.15,0.0,0.0,0.0,2.2348,0.0483654944421,2.21582504026,-0.02274266424,2.25764781368,-0.0414413323014,2.34360312277,-0.078807392578,-0.00184501897357,0.00277392688273,0.0,-0.00741430643923,,,,,,,,
2006-02-13,14.45,14.63,14.93,14.42,273692312.0,13226400.0,0.0,15.6555,0.625733043802,15.316711652,-0.0582500825912,13.8836028339,0.0399859229981,11.8757922395,0.196192351956,276054572.732,-0.00859404695703,0.150020036549,0.442891969326,-0.292871932777,15.6555,16.9069660876,14.4040339124,-0.96327020919,8780726301.0,-0.0137459209046,-0.0123798004736,0.0326781969927,-0.00207828270164,14.4654470162,-0.0154470162444,36113.0,36975.0,37075.0,36113.0,1747059298.0,0.0,0.0,37138.25,769.741233006,36855.4732153,-0.020351223162,34430.5760656,0.0477079026047,30879.4090145,0.156563324476,-0.023589097279,-0.023589097279,0.0262899767062,0.0,2.153,2.169,2.174,2.152,0.0,0.0,0.0,2.22875,0.050714759608,2.20884448023,-0.0256073007865,2.25478075029,-0.0461905215948,2.34170657395,-0.0840177502811,-0.00601993019657,-0.00740401346251,0.00970657031679,-0.000464576082688,,,,,,,,
2006-02-14,14.49,14.52,14.68,14.21,364534491.0,17863200.0,0.0,15.622,0.670024351482,15.2248548018,-0.0494705203905,13.9002164549,0.0415543440245,11.9018042616,0.196768749083,284098201.665,0.249301213582,0.0748513387552,0.369283843212,-0.294432504457,15.622,16.962048703,14.281951297,-0.844745416712,9145260792.0,0.00276434177415,-0.00206825306406,0.0130272668538,-0.0195128142236,14.1158198623,0.37418013769,36626.0,36116.0,36733.0,35891.0,2625622212.0,0.0,0.0,37163.6,742.265621346,36829.9761914,-0.00555371329134,34490.7246666,0.0600679330723,30936.5890344,0.168818776176,0.0141054594009,0.0140223902735,0.00291716288061,-0.0202718030329,2.138,2.149,2.15,2.138,0.0,0.0,0.0,2.2201,0.0507012924157,2.20097287132,-0.0290286642499,2.25158127768,-0.0517619468539,2.33967964251,-0.090143202484,-0.00699140577937,-0.00513180505752,0.00559702953672,0.0,,,,,,,,
2006-02-15,14.58,14.52,14.88,14.46,358826936.0,17285200.0,0.0,15.6005,0.697049986881,15.1532042683,-0.0385612858674,13.9188406616,0.0464073609484,11.9284529801,0.20072417364,290891722.968,0.20988908792,0.0222849648284,0.299884067535,-0.277599102707,15.6005,16.9945999738,14.2064000262,-0.73201349918,9504087728.0,0.00619197024792,0.00412371718386,0.0203673028244,-0.00826450984989,14.2672682972,0.312731702755,37239.0,36628.0,37446.0,36422.0,5986506829.0,0.0,0.0,37235.3,669.849951776,36875.4232812,0.00981130579515,34566.0198812,0.0744854840577,30999.2996022,0.183391988449,0.0165982284832,0.0165436239564,0.00554329597804,-0.0221836115283,2.137,2.138,2.148,2.128,0.0,0.0,0.0,2.2108,0.0478094903593,2.19386477451,-0.0262617493899,2.2484420646,-0.050834584314,2.3376629293,-0.0897487057874,-0.000467836265843,-0.000467836265843,0.00513420030961,-0.00422040485761,,,,,,,,
2006-02-16,15.27,14.77,15.34,14.62,494912790.0,23270400.0,0.0,15.59,0.700533631185,15.1661815718,0.00682206673049,13.9558587257,0.0899907187968,11.9617022099,0.24418005559,309439092.698,0.469620285044,0.0358892591612,0.247085105861,-0.211195846699,15.59,16.9910672624,14.1889327376,-0.228397314386,9999000518.0,0.04623939265,0.0332920226873,0.00457367670857,-0.0434996649089,14.4619048819,0.8080951181,38256.0,37245.0,38268.0,37245.0,3950177907.0,0.0,0.0,37305.2,700.640053245,37028.8206944,0.0326038635994,34667.1152269,0.0985088610886,31071.5055888,0.208009230525,0.026943811514,0.0267827030877,0.000313627099952,-0.0267827030877,2.116,2.124,2.124,2.115,0.0,0.0,0.0,2.2002,0.0437896887646,2.18521313289,-0.0321858534534,2.24481351488,-0.0590949368801,2.33545732763,-0.0986802156039,-0.00987546234096,-0.00377358938364,0.00377358938364,-0.000472701497812,,,,,,,,
2006-02-17,15.59,15.6,15.89,15.39,377894138.0,17147200.0,0.0,15.586,0.700281146548,15.2132725083,0.0244614448942,14.0006297195,0.107527374504,11.9978046817,0.26190599321,315662278.635,0.179941194613,0.0716659654429,0.212001277777,-0.140335312334,15.586,16.9865622931,14.1854377069,0.00285599578092,10376894656.0,0.0207395638391,-0.000641231185806,0.0190602974789,-0.0129117352189,15.2618530342,0.328146965822,38421.0,38256.0,38642.0,38256.0,3066558224.0,0.0,0.0,37391.55,727.264194014,37183.5072839,0.0327388747254,34769.9613851,0.0998503496745,31144.634899,0.209962189096,0.00430377439608,0.00430377439608,0.00573558272715,-0.00430377439608,2.125,2.111,2.129,2.106,0.0,0.0,0.0,2.19255,0.0428368692649,2.1785227848,-0.0248752230818,2.24153095283,-0.0533872911223,2.33336322451,-0.0935388684319,0.00424428838033,0.0066100335102,0.00188058353496,-0.0089813886646,,,,,,,,
2006-02-20,15.84,15.8,16.1,15.54,413970990.0,18543600.0,0.0,15.5865,0.700468076586,15.2829088962,0.0358032479764,14.0510234258,0.119843151566,12.0360354874,0.274633279188,324599434.214,0.243203986854,0.118822462211,0.193365514664,-0.0745430524526,15.5865,16.9874361532,14.1855638468,0.180950430486,10790865646.0,0.0159087033166,0.00252844635336,0.0162808856041,-0.0191210414468,15.9086182023,-0.0686182023456,38539.0,38441.0,38677.0,38031.0,2497278886.0,0.0,0.0,37486.95,747.118427518,37334.1175857,0.0317631264152,34873.222717,0.0999514382585,31218.2106836,0.210669115283,0.00306653046956,0.00254611724973,0.00357439253334,-0.0132690989569,2.117,2.128,2.128,2.113,0.0,0.0,0.0,2.1855,0.043100250335,2.17168691982,-0.0255042557991,2.2381191459,-0.055635853989,2.33121035624,-0.0963876067451,-0.00377181022365,-0.00518257932667,0.00518257932667,-0.00189125351881,,,,,,,,
2006-02-21,15.61,16.05,16.18,15.61,269155211.0,11954600.0,0.0,15.5605,0.688785926563,15.3192523522,0.018801373481,14.0937351127,0.102181354127,12.0715973293,0.257056369377,319559050.285,-0.171653871893,0.136066754982,0.181905762727,-0.0458390077456,15.5605,16.9380718531,14.1829281469,0.0359327899214,10521710435.0,-0.0146266518589,-0.0277971150487,0.035864177103,0.0,16.2010689106,-0.591068910631,38165.0,38540.0,38978.0,38165.0,2437262857.0,0.0,0.0,37525.25,761.861009219,37426.437854,0.0195415160711,34963.408396,0.0876168250511,31287.3329769,0.198705546839,-0.00975185033117,-0.00977779773579,0.0210785191494,0.0,2.156,2.11,2.158,2.11,0.0,0.0,0.0,2.1811,0.0412666553297,2.16994392873,-0.00644667487556,2.23586930629,-0.0363754507568,2.32946696931,-0.077384819825,0.018254660894,0.0215667055588,0.000927213789192,-0.0215667055588,,,,,,,,
2006-02-22,15.43,15.63,15.83,15.2,280665929.0,12832800.0,0.0,15.5255,0.675990306688,15.3315576464,0.00640037092922,14.1303451097,0.0879890460802,12.1050142768,0.24269389657,316023311.986,-0.11865088567,0.133667648121,0.172258139806,-0.0385904916849,15.5255,16.8774806134,14.1735193866,-0.0706371075555,10241044506.0,-0.0115980681523,-0.0128784780583,0.0255932075179,-0.0150182385228,15.9356651088,-0.505665108816,38246.0,38166.0,38632.0,38056.0,2470885401.0,0.0,0.0,37567.6,777.847326381,37517.5003146,0.0192314804664,35053.3424125,0.0871680094363,31356.5734563,0.198615054913,0.00212011439035,0.00209391271606,0.0100419689305,-0.0049802205108,2.141,2.169,2.175,2.138,0.0,0.0,0.0,2.1758,0.039107947772,2.16672793665,-0.0119451566783,2.23327014721,-0.0421939354284,2.32759167578,-0.0835611078745,-0.00698164343921,-0.0129932222372,0.0157556549331,-0.00140219700469,,,,,,,,
2006-02-23,15.58,15.34,15.6,15.17,210823384.0,9669600.0,0.0,15.4985,0.661626981885,15.3591623524,0.0142758485616,14.170061682,0.0948566337503,12.1395912549,0.249515924663,306459682.17,-0.374065463741,0.142230539919,0.166252619829,-0.02402207991,15.4985,16.8217539638,14.1752460362,0.0615905957824,10451867890.0,0.00967437406753,0.0155242445035,0.00128287381289,-0.0266682470822,15.7044317961,-0.12443179605,38405.0,38242.0,38522.0,37747.0,2273613185.0,0.0,0.0,37587.15,794.394988257,37616.1113908,0.0207552063965,35145.1686478,0.0887005002057,31426.7070653,0.200529584562,0.00414867980986,0.00425327137988,0.00304184721139,-0.0172816571122,2.142,2.127,2.15,2.119,0.0,0.0,0.0,2.17135,0.0375279194312,2.16398038813,-0.0102093261312,2.23076959523,-0.0406066638804,2.32574499213,-0.0823004424113,0.000466962418011,0.00702743580746,0.00372787011401,-0.0107956927394,,,,,,,,
2006-02-24,15.85,15.76,15.94,15.62,163680747.0,7306800.0,0.0,15.494,0.658765991517,15.4136998688,0.027912784497,14.2160873893,0.108795262237,12.1765107509,0.263660752736,293479778.972,-0.583890874743,0.168856958963,0.166773487656,0.00208347130757,15.494,16.811531983,14.176468017,0.270202169347,10615548637.0,0.0171814598807,0.00569441589356,0.00566217303878,-0.0146173559117,15.6181991713,0.231800828678,38610.0,38405.0,38610.0,38337.0,1720909836.0,0.0,0.0,37626.55,825.585117866,37726.5434585,0.0231473930469,35240.0955342,0.0913267982537,31498.1826286,0.20358146044,0.0053236508255,0.0053236508255,0.0,-0.00709582298147,2.14,2.132,2.143,2.131,0.0,0.0,0.0,2.1675,0.0365347707489,2.16131590056,-0.00991142038955,2.22828275701,-0.0404253956651,2.32389678295,-0.0824395954383,-0.000934142991797,0.00374532273016,0.00140088745768,-0.00421447591728,,,,,,,,
2006-02-27,15.85,15.76,15.94,15.62,163680747.0,7306800.0,1.0,15.466,0.629012592962,15.4621776611,0.0247726093135,14.2608521184,0.105651331274,12.2130628886,0.260663392829,281679866.975,-0.542853336614,0.187793817657,0.170977553656,0.0168162640008,15.466,16.7240251859,14.2079748141,0.305240311797,10615548637.0,0.0,0.00569441589356,0.00566217303878,-0.0146173559117,15.8114699094,0.0385300905548,38610.0,38405.0,38610.0,38337.0,1720909836.0,0.0,1.0,37644.95,843.920953832,37824.7052964,0.02054884187,35332.4216839,0.0887103065637,31568.9469919,0.201337362969,0.0,0.0053236508255,0.0,-0.00709582298147,2.14,2.132,2.143,2.131,0.0,0.0,1.0,2.1637,0.035150952671,2.15894746716,-0.0088149901809,2.22586405134,-0.0393393488807,2.32206696392,-0.0816518927246,0.0,0.00374532273016,0.00140088745768,-0.00421447591728,,,,,,,,
2006-02-28,15.85,15.76,15.94,15.62,163680747.0,7306800.0,1.0,15.426,0.572670567558,15.5052690321,0.0219895966082,14.3043904165,0.102602988044,12.2492513234,0.257704681659,270952674.25,-0.504026305889,0.200490287372,0.176880100399,0.0236101869728,15.426,16.5713411351,14.2806588649,0.370195382843,10615548637.0,0.0,0.00569441589356,0.00566217303878,-0.0146173559117,15.845276678,0.00472332198759,38610.0,38405.0,38610.0,38337.0,1720909836.0,0.0,1.0,37656.35,855.856866722,37911.9602635,0.0182446737363,35422.2183501,0.0861720500095,31639.0072321,0.199120544858,0.0,0.0053236508255,0.0,-0.00709582298147,2.14,2.132,2.143,2.131,0.0,0.0,1.0,2.15995,0.0333442569819,2.15684219304,-0.00783937530523,2.22351161157,-0.0382819241272,2.32025535205,-0.0808714161273,0.0,0.00374532273016,0.00140088745768,-0.00421447591728,,,,,,,,
2006-03-01,15.99,15.39,16.01,15.39,215376897.0,9723400.0,0.0,15.3975,0.525506021799,15.5591280285,0.0273160489626,14.350571501,0.108173759579,12.2864727091,0.263464649415,265900330.863,-0.210732039861,0.219320965498,0.185368273419,0.033952692079,15.3975,16.4485120436,14.3464879564,0.563742350631,10830925534.0,0.00879402652257,0.0382455789951,0.00125000016276,-0.0382455789951,15.9237837628,0.06621623723,39177.0,38610.0,39203.0,38532.0,1725277383.0,0.0,0.0,37691.0,903.813208462,38052.5202342,0.0291225229902,35525.0890802,0.0978506583897,31714.0121471,0.21133123312,0.0145785296302,0.0145785296302,0.000663434573964,-0.016600775011,2.116,2.121,2.125,2.115,0.0,0.0,0.0,2.15455,0.031094888732,2.15230417159,-0.0170114619896,2.22056608797,-0.0482346439637,2.31822296017,-0.0912734127358,-0.0112783150377,-0.00236016158649,0.00424428838033,-0.000472701497812,,,,,,,,
2006-03-02,16.01,15.99,16.1,15.84,230641795.0,10224200.0,0.0,15.4065,0.534762859396,15.6092249143,0.0253514468684,14.3960352955,0.106260685038,12.3235227377,0.261703673272,262695009.421,-0.130127863265,0.233170403169,0.194928699369,0.0382417038003,15.4065,16.4760257188,14.3369742812,0.564268805692,11061567329.0,0.00125000016276,0.00125000016276,0.00560574498179,-0.0106751406223,16.0928017664,-0.0828017664108,39125.0,39181.0,39366.0,38989.0,2109485073.0,0.0,0.0,37782.05,953.151916704,38171.6846526,0.0246676475615,35623.7167767,0.0937500312242,31787.7533313,0.207680548619,-0.00132819104606,-0.0014302865565,0.00614085073048,-0.00348209379667,2.112,2.109,2.122,2.107,0.0,0.0,0.0,2.1488,0.0274064917395,2.1478259303,-0.0168207694832,2.2175916746,-0.0487864099241,2.31617099009,-0.092280021061,-0.00189214815204,0.00142146434738,0.00472367434778,-0.00237023102196,,,,,,,,
2006-03-03,16.12,15.94,16.15,15.77,216527368.0,9572000.0,0.0,15.43,0.55593449065,15.6659777016,0.0285694014994,14.4432672052,0.109832368458,12.3612986367,0.265490222872,258497951.11,-0.177170817306,0.250138818403,0.205970723176,0.044168095227,15.43,16.5418689813,14.3181310187,0.620576715067,11278094697.0,0.00684721006986,0.0112290637164,0.00185931259018,-0.0219513361035,16.0951422874,0.0248577125962,39239.0,39128.0,39355.0,38716.0,2056921859.0,0.0,0.0,37880.95,997.814953576,38290.2752468,0.0244751962323,35722.7656321,0.0938829718506,31861.8951007,0.20826036533,0.00290950131232,0.00283282693558,0.00295188142177,-0.0134181988858,2.112,2.112,2.124,2.108,0.0,0.0,0.0,2.14395,0.0246351802359,2.14384527138,-0.0149657065594,2.21469875201,-0.0474810247962,2.31413943764,-0.0914025193829,0.0,0.0,0.00566573753568,-0.0018957351649,,,,,,,,
2006-03-06,15.67,16.15,16.16,15.67,238458060.0,10605400.0,0.0,15.4105,0.539263386482,15.6664246236,0.000228193001919,14.4768763229,0.0791954162403,12.3942210434,0.234517737276,256676142.828,-0.0736216997969,0.224685140099,0.20971360656,0.0149715335391,15.4105,16.489026773,14.331973227,0.240605988192,11039636637.0,-0.0283126807106,-0.0301719933007,0.030790996725,0.0,16.1695916431,-0.499591643112,38353.0,39241.0,39394.0,38347.0,1999862293.0,0.0,0.0,37932.55,994.010879693,38297.2446638,0.00145479890559,35794.8268477,0.0690293701081,31926.483219,0.183396891288,-0.022838398561,-0.0228893669606,0.0267807688319,-0.000156453716095,2.142,2.121,2.142,2.115,0.0,0.0,0.0,2.1418,0.0226613512858,2.14364024122,-0.000765459166878,2.21270700538,-0.0324766832509,2.31242660715,-0.0765574804269,0.0141046061815,0.00985229644301,0.0,-0.0126851595273,,,,,,,,
